chain,draw,score_cpxR,score_soxR
2,12620,652.0,839.0
2,12630,652.0,839.0
2,12640,652.0,839.0
2,12650,652.0,839.0
2,12660,652.0,839.0
2,12670,652.0,839.0
2,12680,652.0,780.0
2,12690,652.0,780.0
2,12700,652.0,780.0
2,12710,652.0,839.0
2,12720,652.0,898.0
2,12730,652.0,898.0
2,12740,652.0,780.0
2,12750,652.0,898.0
2,12760,652.0,780.0
2,12770,652.0,780.0
2,12780,652.0,780.0
2,12790,652.0,780.0
2,12800,652.0,839.0
2,12810,652.0,839.0
2,12820,652.0,839.0
2,12830,652.0,839.0
2,12840,652.0,839.0
2,12850,652.0,839.0
2,12860,652.0,839.0
2,12870,652.0,780.0
2,12880,652.0,780.0
2,12890,652.0,780.0
2,12900,652.0,780.0
2,12910,652.0,780.0
2,12920,652.0,780.0
2,12930,652.0,780.0
2,12940,652.0,780.0
2,12950,652.0,780.0
2,12960,652.0,780.0
2,12970,652.0,839.0
2,12980,652.0,839.0
2,12990,652.0,839.0
2,13000,652.0,839.0
2,13010,652.0,839.0
2,13020,652.0,839.0
2,13030,652.0,839.0
2,13040,652.0,839.0
2,13050,652.0,839.0
2,13060,652.0,839.0
2,13070,652.0,839.0
2,13080,652.0,839.0
2,13090,652.0,839.0
2,13100,652.0,839.0
2,13110,652.0,839.0
2,13120,652.0,839.0
2,13130,652.0,839.0
2,13140,652.0,839.0
2,13150,652.0,898.0
2,13160,652.0,898.0
2,13170,652.0,839.0
2,13180,652.0,839.0
2,13190,652.0,839.0
2,13200,652.0,839.0
2,13210,652.0,839.0
2,13220,652.0,839.0
2,13230,652.0,839.0
2,13240,652.0,898.0
2,13250,652.0,898.0
2,13260,652.0,898.0
2,13270,652.0,898.0
2,13280,652.0,898.0
2,13290,652.0,898.0
2,13300,652.0,839.0
2,13310,652.0,839.0
2,13320,652.0,839.0
2,13330,652.0,898.0
2,13340,652.0,898.0
2,13350,652.0,898.0
2,13360,652.0,898.0
2,13370,652.0,898.0
2,13380,652.0,898.0
2,13390,652.0,898.0
2,13400,652.0,898.0
2,13410,652.0,839.0
2,13420,652.0,839.0
2,13430,652.0,839.0
2,13440,652.0,839.0
2,13450,652.0,898.0
2,13460,652.0,898.0
2,13470,652.0,898.0
2,13480,652.0,898.0
2,13490,652.0,839.0
2,13500,652.0,839.0
2,13510,652.0,839.0
2,13520,652.0,839.0
2,13530,652.0,839.0
2,13540,652.0,780.0
2,13550,652.0,839.0
2,13560,652.0,839.0
2,13570,652.0,839.0
2,13580,652.0,780.0
2,13590,652.0,839.0
2,13600,652.0,839.0
2,13610,652.0,780.0
2,13620,652.0,780.0
2,13630,652.0,780.0
2,13640,652.0,780.0
2,13650,652.0,780.0
2,13660,652.0,780.0
2,13670,652.0,839.0
2,13680,652.0,839.0
2,13690,652.0,780.0
2,13700,652.0,780.0
2,13710,652.0,780.0
2,13720,652.0,839.0
2,13730,652.0,839.0
2,13740,652.0,839.0
2,13750,652.0,839.0
2,13760,652.0,839.0
2,13770,652.0,839.0
2,13780,652.0,839.0
2,13790,652.0,839.0
2,13800,652.0,898.0
2,13810,652.0,898.0
2,13820,652.0,898.0
2,13830,652.0,898.0
2,13840,652.0,898.0
2,13850,652.0,839.0
2,13860,652.0,898.0
2,13870,652.0,898.0
2,13880,652.0,839.0
2,13890,652.0,839.0
2,13900,652.0,780.0
2,13910,652.0,839.0
2,13920,652.0,839.0
2,13930,652.0,898.0
2,13940,652.0,898.0
2,13950,652.0,898.0
2,13960,652.0,898.0
2,13970,652.0,898.0
2,13980,652.0,898.0
2,13990,652.0,898.0
2,14000,652.0,898.0
2,14010,652.0,898.0
2,14020,652.0,898.0
2,14030,652.0,898.0
2,14040,652.0,898.0
2,14050,652.0,898.0
2,14060,652.0,898.0
2,14070,652.0,898.0
2,14080,652.0,898.0
2,14090,652.0,898.0
2,14100,652.0,898.0
2,14110,652.0,898.0
2,14120,652.0,898.0
2,14130,652.0,898.0
2,14140,652.0,898.0
2,14150,652.0,898.0
2,14160,652.0,898.0
2,14170,652.0,898.0
2,14180,652.0,898.0
2,14190,652.0,839.0
2,14200,652.0,780.0
2,14210,652.0,780.0
2,14220,652.0,780.0
2,14230,652.0,780.0
2,14240,652.0,839.0
2,14250,652.0,839.0
2,14260,652.0,839.0
2,14270,652.0,780.0
2,14280,652.0,780.0
2,14290,652.0,780.0
2,14300,652.0,780.0
2,14310,652.0,780.0
2,14320,652.0,780.0
2,14330,652.0,780.0
2,14340,652.0,839.0
2,14350,652.0,839.0
2,14360,652.0,839.0
2,14370,652.0,839.0
2,14380,652.0,839.0
2,14390,652.0,839.0
2,14400,652.0,839.0
2,14410,652.0,839.0
2,14420,652.0,839.0
2,14430,652.0,839.0
2,14440,652.0,780.0
2,14450,652.0,780.0
2,14460,652.0,780.0
2,14470,652.0,780.0
2,14480,652.0,780.0
2,14490,652.0,780.0
2,14500,652.0,780.0
2,14510,652.0,780.0
2,14520,652.0,780.0
2,14530,652.0,780.0
2,14540,652.0,780.0
2,14550,652.0,780.0
2,14560,652.0,780.0
2,14570,652.0,839.0
2,14580,652.0,839.0
2,14590,652.0,839.0
2,14600,652.0,839.0
2,14610,652.0,839.0
2,14620,652.0,839.0
2,14630,652.0,839.0
2,14640,652.0,898.0
2,14650,652.0,898.0
2,14660,652.0,839.0
2,14670,652.0,898.0
2,14680,652.0,839.0
2,14690,652.0,839.0
2,14700,652.0,898.0
2,14710,652.0,898.0
2,14720,652.0,898.0
2,14730,652.0,898.0
2,14740,652.0,839.0
2,14750,652.0,898.0
2,14760,652.0,898.0
2,14770,652.0,898.0
2,14780,652.0,898.0
2,14790,652.0,839.0
2,14800,652.0,839.0
2,14810,652.0,839.0
2,14820,652.0,839.0
2,14830,652.0,839.0
2,14840,652.0,839.0
2,14850,652.0,839.0
2,14860,652.0,780.0
2,14870,652.0,780.0
2,14880,652.0,780.0
2,14890,652.0,839.0
2,14900,652.0,839.0
2,14910,652.0,839.0
2,14920,652.0,839.0
2,14930,652.0,780.0
2,14940,652.0,780.0
2,14950,652.0,839.0
2,14960,652.0,780.0
2,14970,652.0,780.0
2,14980,652.0,780.0
2,14990,652.0,839.0
2,15000,652.0,839.0
2,15010,652.0,839.0
2,15020,652.0,839.0
2,15030,652.0,839.0
2,15040,652.0,839.0
2,15050,652.0,839.0
2,15060,652.0,839.0
2,15070,652.0,839.0
2,15080,652.0,839.0
2,15090,652.0,839.0
2,15100,652.0,839.0
2,15110,652.0,839.0
2,15120,652.0,839.0
2,15130,652.0,839.0
2,15140,652.0,839.0
2,15150,652.0,898.0
2,15160,652.0,898.0
2,15170,652.0,898.0
2,15180,652.0,898.0
2,15190,652.0,839.0
2,15200,652.0,839.0
2,15210,652.0,780.0
2,15220,652.0,780.0
2,15230,652.0,780.0
2,15240,652.0,839.0
2,15250,652.0,780.0
2,15260,652.0,780.0
2,15270,652.0,780.0
2,15280,652.0,780.0
2,15290,652.0,780.0
2,15300,652.0,780.0
2,15310,652.0,839.0
2,15320,652.0,839.0
2,15330,652.0,839.0
2,15340,652.0,839.0
2,15350,652.0,839.0
2,15360,652.0,839.0
2,15370,652.0,839.0
2,15380,652.0,839.0
2,15390,652.0,839.0
2,15400,652.0,839.0
2,15410,652.0,839.0
2,15420,652.0,839.0
2,15430,652.0,898.0
2,15440,652.0,898.0
2,15450,652.0,898.0
2,15460,652.0,898.0
2,15470,652.0,898.0
2,15480,652.0,898.0
2,15490,652.0,839.0
2,15500,652.0,839.0
2,15510,652.0,839.0
2,15520,652.0,839.0
2,15530,652.0,898.0
2,15540,652.0,898.0
2,15550,652.0,898.0
2,15560,652.0,898.0
2,15570,652.0,898.0
2,15580,652.0,898.0
2,15590,652.0,898.0
2,15600,652.0,839.0
2,15610,652.0,898.0
2,15620,652.0,898.0
2,15630,652.0,898.0
2,15640,652.0,898.0
2,15650,652.0,898.0
2,15660,652.0,898.0
2,15670,652.0,839.0
2,15680,652.0,839.0
2,15690,652.0,839.0
2,15700,652.0,839.0
2,15710,652.0,839.0
2,15720,652.0,839.0
2,15730,652.0,839.0
2,15740,652.0,839.0
2,15750,652.0,839.0
2,15760,652.0,839.0
2,15770,652.0,780.0
2,15780,652.0,780.0
2,15790,652.0,780.0
2,15800,652.0,780.0
2,15810,652.0,780.0
2,15820,652.0,780.0
2,15830,652.0,780.0
2,15840,652.0,780.0
2,15850,652.0,780.0
2,15860,652.0,780.0
2,15870,652.0,780.0
2,15880,652.0,780.0
2,15890,652.0,839.0
2,15900,652.0,839.0
2,15910,652.0,839.0
2,15920,652.0,839.0
2,15930,652.0,839.0
2,15940,652.0,780.0
2,15950,652.0,780.0
2,15960,652.0,780.0
2,15970,652.0,780.0
2,15980,652.0,780.0
2,15990,652.0,780.0
2,16000,652.0,839.0
2,16010,652.0,839.0
2,16020,652.0,839.0
2,16030,652.0,839.0
2,16040,652.0,839.0
2,16050,652.0,839.0
2,16060,652.0,898.0
2,16070,652.0,898.0
2,16080,652.0,898.0
2,16090,652.0,898.0
2,16100,652.0,839.0
2,16110,652.0,839.0
2,16120,652.0,898.0
2,16130,652.0,898.0
2,16140,652.0,898.0
2,16150,652.0,898.0
2,16160,652.0,898.0
2,16170,652.0,839.0
2,16180,652.0,839.0
2,16190,652.0,839.0
2,16200,652.0,780.0
2,16210,652.0,780.0
2,16220,652.0,780.0
2,16230,652.0,780.0
2,16240,652.0,780.0
2,16250,652.0,839.0
2,16260,652.0,839.0
2,16270,652.0,839.0
2,16280,652.0,839.0
2,16290,652.0,839.0
2,16300,652.0,839.0
2,16310,652.0,839.0
2,16320,652.0,839.0
2,16330,652.0,839.0
2,16340,652.0,839.0
2,16350,652.0,839.0
2,16360,652.0,839.0
2,16370,652.0,780.0
2,16380,652.0,780.0
2,16390,652.0,780.0
2,16400,652.0,780.0
2,16410,652.0,839.0
2,16420,652.0,839.0
2,16430,652.0,898.0
2,16440,652.0,839.0
2,16450,652.0,839.0
2,16460,652.0,898.0
2,16470,652.0,898.0
2,16480,652.0,898.0
2,16490,652.0,839.0
2,16500,652.0,780.0
2,16510,652.0,839.0
2,16520,652.0,839.0
2,16530,652.0,839.0
2,16540,652.0,839.0
2,16550,652.0,839.0
2,16560,652.0,839.0
2,16570,652.0,839.0
2,16580,652.0,839.0
2,16590,652.0,780.0
2,16600,652.0,780.0
2,16610,652.0,780.0
2,16620,652.0,839.0
2,16630,652.0,839.0
2,16640,652.0,898.0
2,16650,652.0,898.0
2,16660,652.0,839.0
2,16670,652.0,839.0
2,16680,652.0,898.0
2,16690,652.0,898.0
2,16700,652.0,839.0
2,16710,652.0,839.0
2,16720,652.0,780.0
2,16730,652.0,839.0
2,16740,652.0,839.0
2,16750,652.0,780.0
2,16760,652.0,780.0
2,16770,652.0,780.0
2,16780,652.0,780.0
2,16790,652.0,780.0
2,16800,652.0,780.0
2,16810,652.0,780.0
2,16820,652.0,780.0
2,16830,652.0,780.0
2,16840,652.0,780.0
2,16850,652.0,780.0
2,16860,652.0,780.0
2,16870,652.0,780.0
2,16880,652.0,839.0
2,16890,652.0,839.0
2,16900,652.0,780.0
2,16910,652.0,780.0
2,16920,652.0,780.0
2,16930,652.0,780.0
2,16940,652.0,780.0
2,16950,652.0,780.0
2,16960,652.0,780.0
2,16970,652.0,780.0
2,16980,652.0,780.0
2,16990,652.0,839.0
2,17000,652.0,839.0
2,17010,652.0,780.0
2,17020,652.0,780.0
2,17030,652.0,780.0
2,17040,652.0,780.0
2,17050,652.0,839.0
2,17060,652.0,839.0
2,17070,652.0,839.0
2,17080,652.0,780.0
2,17090,652.0,839.0
2,17100,652.0,898.0
2,17110,652.0,839.0
2,17120,652.0,839.0
2,17130,652.0,839.0
2,17140,652.0,780.0
2,17150,652.0,839.0
2,17160,652.0,839.0
2,17170,652.0,839.0
2,17180,652.0,839.0
2,17190,652.0,839.0
2,17200,652.0,839.0
2,17210,652.0,839.0
2,17220,652.0,839.0
2,17230,652.0,839.0
2,17240,652.0,839.0
2,17250,652.0,839.0
2,17260,652.0,839.0
2,17270,652.0,839.0
2,17280,652.0,839.0
2,17290,652.0,839.0
2,17300,652.0,839.0
2,17310,652.0,839.0
2,17320,652.0,839.0
2,17330,652.0,839.0
2,17340,652.0,839.0
2,17350,652.0,839.0
2,17360,652.0,898.0
2,17370,652.0,898.0
2,17380,652.0,898.0
2,17390,652.0,898.0
2,17400,652.0,839.0
2,17410,652.0,839.0
2,17420,652.0,839.0
2,17430,652.0,839.0
2,17440,652.0,839.0
2,17450,652.0,839.0
2,17460,652.0,839.0
2,17470,652.0,839.0
2,17480,652.0,839.0
2,17490,652.0,839.0
2,17500,652.0,839.0
2,17510,652.0,898.0
2,17520,652.0,898.0
2,17530,652.0,898.0
2,17540,652.0,898.0
2,17550,652.0,898.0
2,17560,652.0,898.0
2,17570,652.0,839.0
2,17580,652.0,839.0
2,17590,652.0,839.0
2,17600,652.0,839.0
2,17610,652.0,839.0
2,17620,652.0,839.0
2,17630,652.0,839.0
2,17640,652.0,839.0
2,17650,652.0,839.0
2,17660,652.0,839.0
2,17670,652.0,839.0
2,17680,652.0,898.0
2,17690,652.0,898.0
2,17700,652.0,898.0
2,17710,652.0,898.0
2,17720,652.0,839.0
2,17730,652.0,898.0
2,17740,652.0,898.0
2,17750,652.0,898.0
2,17760,652.0,898.0
2,17770,652.0,898.0
2,17780,652.0,898.0
2,17790,652.0,780.0
2,17800,652.0,780.0
2,17810,652.0,780.0
2,17820,652.0,780.0
2,17830,652.0,780.0
2,17840,652.0,780.0
2,17850,652.0,839.0
2,17860,652.0,839.0
2,17870,652.0,839.0
2,17880,652.0,780.0
2,17890,652.0,780.0
2,17900,652.0,780.0
2,17910,652.0,780.0
2,17920,652.0,780.0
2,17930,652.0,780.0
2,17940,652.0,780.0
2,17950,652.0,780.0
2,17960,652.0,780.0
2,17970,652.0,780.0
2,17980,652.0,780.0
2,17990,652.0,780.0
2,18000,652.0,780.0
2,18010,652.0,780.0
2,18020,652.0,780.0
2,18030,652.0,839.0
2,18040,652.0,839.0
2,18050,652.0,839.0
2,18060,652.0,898.0
2,18070,652.0,898.0
2,18080,652.0,898.0
2,18090,652.0,898.0
2,18100,652.0,898.0
2,18110,652.0,898.0
2,18120,652.0,898.0
2,18130,652.0,898.0
2,18140,652.0,898.0
2,18150,652.0,898.0
2,18160,652.0,898.0
2,18170,652.0,839.0
2,18180,652.0,839.0
2,18190,652.0,898.0
2,18200,652.0,898.0
2,18210,652.0,898.0
2,18220,652.0,898.0
2,18230,652.0,898.0
2,18240,652.0,839.0
2,18250,652.0,780.0
2,18260,652.0,780.0
2,18270,652.0,780.0
2,18280,652.0,780.0
2,18290,652.0,780.0
2,18300,652.0,780.0
2,18310,652.0,780.0
2,18320,652.0,839.0
2,18330,652.0,839.0
2,18340,652.0,839.0
2,18350,652.0,839.0
2,18360,652.0,839.0
2,18370,652.0,839.0
2,18380,652.0,839.0
2,18390,652.0,839.0
2,18400,652.0,898.0
2,18410,652.0,898.0
2,18420,652.0,898.0
2,18430,652.0,898.0
2,18440,652.0,898.0
2,18450,652.0,898.0
2,18460,652.0,839.0
2,18470,652.0,780.0
2,18480,652.0,780.0
2,18490,652.0,780.0
2,18500,652.0,780.0
2,18510,652.0,780.0
2,18520,652.0,839.0
2,18530,652.0,839.0
2,18540,652.0,839.0
2,18550,652.0,898.0
2,18560,652.0,898.0
2,18570,652.0,898.0
2,18580,652.0,898.0
2,18590,652.0,898.0
2,18600,652.0,898.0
2,18610,652.0,898.0
2,18620,652.0,898.0
2,18630,652.0,898.0
2,18640,652.0,898.0
2,18650,652.0,839.0
2,18660,652.0,839.0
2,18670,652.0,839.0
2,18680,652.0,839.0
2,18690,652.0,839.0
2,18700,652.0,839.0
2,18710,652.0,839.0
2,18720,652.0,898.0
2,18730,652.0,898.0
2,18740,652.0,839.0
2,18750,652.0,839.0
2,18760,652.0,839.0
2,18770,652.0,839.0
2,18780,652.0,839.0
2,18790,652.0,839.0
2,18800,652.0,839.0
2,18810,652.0,839.0
2,18820,652.0,839.0
2,18830,652.0,780.0
2,18840,652.0,780.0
2,18850,652.0,780.0
2,18860,652.0,839.0
2,18870,652.0,780.0
2,18880,652.0,780.0
2,18890,652.0,839.0
2,18900,652.0,898.0
2,18910,652.0,898.0
2,18920,652.0,898.0
2,18930,652.0,898.0
2,18940,652.0,839.0
2,18950,652.0,839.0
2,18960,652.0,839.0
2,18970,652.0,839.0
2,18980,652.0,839.0
2,18990,652.0,839.0
2,19000,652.0,839.0
2,19010,652.0,898.0
2,19020,652.0,898.0
2,19030,652.0,839.0
2,19040,652.0,839.0
2,19050,652.0,898.0
2,19060,652.0,839.0
2,19070,652.0,839.0
2,19080,652.0,780.0
2,19090,652.0,839.0
2,19100,652.0,839.0
2,19110,652.0,839.0
2,19120,652.0,839.0
2,19130,652.0,839.0
2,19140,652.0,839.0
2,19150,652.0,839.0
2,19160,652.0,839.0
2,19170,652.0,839.0
2,19180,652.0,839.0
2,19190,652.0,839.0
2,19200,652.0,839.0
2,19210,652.0,780.0
2,19220,652.0,780.0
2,19230,652.0,839.0
2,19240,652.0,839.0
2,19250,652.0,839.0
2,19260,652.0,839.0
2,19270,652.0,839.0
2,19280,652.0,780.0
2,19290,652.0,780.0
2,19300,652.0,839.0
2,19310,652.0,839.0
2,19320,652.0,839.0
2,19330,652.0,839.0
2,19340,652.0,839.0
2,19350,652.0,839.0
2,19360,652.0,839.0
2,19370,652.0,839.0
2,19380,652.0,839.0
2,19390,652.0,898.0
2,19400,652.0,898.0
2,19410,652.0,898.0
2,19420,652.0,898.0
2,19430,652.0,898.0
2,19440,652.0,898.0
2,19450,652.0,839.0
2,19460,652.0,839.0
2,19470,652.0,898.0
2,19480,652.0,898.0
2,19490,652.0,839.0
2,19500,652.0,780.0
2,19510,652.0,780.0
2,19520,652.0,780.0
2,19530,652.0,780.0
2,19540,652.0,780.0
2,19550,652.0,780.0
2,19560,652.0,780.0
2,19570,652.0,780.0
2,19580,652.0,780.0
2,19590,652.0,780.0
2,19600,652.0,780.0
2,19610,652.0,780.0
2,19620,652.0,839.0
2,19630,652.0,780.0
2,19640,652.0,780.0
2,19650,652.0,780.0
2,19660,652.0,780.0
2,19670,652.0,780.0
2,19680,652.0,780.0
2,19690,652.0,780.0
2,19700,652.0,780.0
2,19710,652.0,839.0
2,19720,652.0,839.0
2,19730,652.0,898.0
2,19740,652.0,898.0
2,19750,652.0,839.0
2,19760,652.0,780.0
2,19770,652.0,780.0
2,19780,652.0,780.0
2,19790,652.0,898.0
2,19800,652.0,839.0
2,19810,652.0,780.0
2,19820,652.0,780.0
2,19830,652.0,780.0
2,19840,652.0,780.0
2,19850,652.0,780.0
2,19860,652.0,780.0
2,19870,652.0,780.0
2,19880,652.0,839.0
2,19890,652.0,839.0
2,19900,652.0,839.0
2,19910,652.0,839.0
2,19920,652.0,780.0
2,19930,652.0,780.0
2,19940,652.0,780.0
2,19950,652.0,780.0
2,19960,652.0,780.0
2,19970,652.0,780.0
2,19980,652.0,780.0
2,19990,652.0,780.0
2,20000,652.0,780.0
2,20010,652.0,839.0
2,20020,652.0,839.0
2,20030,652.0,839.0
2,20040,652.0,839.0
2,20050,652.0,839.0
2,20060,652.0,839.0
2,20070,652.0,839.0
2,20080,652.0,839.0
2,20090,652.0,839.0
2,20100,652.0,839.0
2,20110,652.0,839.0
2,20120,652.0,839.0
2,20130,652.0,839.0
2,20140,652.0,780.0
2,20150,652.0,780.0
2,20160,652.0,780.0
2,20170,652.0,780.0
2,20180,652.0,839.0
2,20190,652.0,898.0
2,20200,652.0,898.0
2,20210,652.0,898.0
2,20220,652.0,898.0
2,20230,652.0,898.0
2,20240,652.0,780.0
2,20250,652.0,780.0
2,20260,652.0,898.0
2,20270,652.0,839.0
2,20280,652.0,898.0
2,20290,652.0,839.0
2,20300,652.0,839.0
2,20310,652.0,839.0
2,20320,652.0,839.0
2,20330,652.0,839.0
2,20340,652.0,839.0
2,20350,652.0,839.0
2,20360,652.0,839.0
2,20370,652.0,839.0
2,20380,652.0,839.0
2,20390,652.0,839.0
2,20400,652.0,780.0
2,20410,652.0,780.0
2,20420,652.0,780.0
2,20430,652.0,780.0
2,20440,652.0,780.0
2,20450,652.0,780.0
2,20460,652.0,839.0
2,20470,652.0,839.0
2,20480,652.0,839.0
2,20490,652.0,839.0
2,20500,652.0,898.0
2,20510,652.0,898.0
2,20520,652.0,898.0
2,20530,652.0,898.0
2,20540,652.0,898.0
2,20550,652.0,839.0
2,20560,652.0,839.0
2,20570,652.0,839.0
2,20580,652.0,839.0
2,20590,652.0,839.0
2,20600,652.0,898.0
2,20610,652.0,898.0
2,20620,652.0,839.0
2,20630,652.0,839.0
2,20640,652.0,839.0
2,20650,652.0,839.0
2,20660,652.0,780.0
2,20670,652.0,780.0
2,20680,652.0,780.0
2,20690,652.0,780.0
2,20700,652.0,839.0
2,20710,652.0,839.0
2,20720,652.0,839.0
2,20730,652.0,839.0
2,20740,652.0,839.0
2,20750,652.0,839.0
2,20760,652.0,898.0
2,20770,652.0,898.0
2,20780,652.0,898.0
2,20790,652.0,898.0
2,20800,652.0,898.0
2,20810,652.0,898.0
2,20820,652.0,898.0
2,20830,652.0,898.0
2,20840,652.0,898.0
2,20850,652.0,898.0
2,20860,652.0,898.0
2,20870,652.0,839.0
2,20880,652.0,839.0
2,20890,652.0,839.0
2,20900,652.0,839.0
2,20910,652.0,839.0
2,20920,652.0,780.0
2,20930,652.0,839.0
2,20940,652.0,839.0
2,20950,652.0,898.0
2,20960,652.0,839.0
2,20970,652.0,839.0
2,20980,652.0,839.0
2,20990,652.0,839.0
2,21000,652.0,839.0
2,21010,652.0,839.0
2,21020,652.0,780.0
2,21030,652.0,780.0
2,21040,652.0,780.0
2,21050,652.0,839.0
2,21060,652.0,839.0
2,21070,652.0,839.0
2,21080,652.0,839.0
2,21090,652.0,780.0
2,21100,652.0,780.0
2,21110,652.0,780.0
2,21120,652.0,780.0
2,21130,652.0,839.0
2,21140,652.0,839.0
2,21150,652.0,839.0
2,21160,652.0,839.0
2,21170,652.0,839.0
2,21180,652.0,839.0
2,21190,652.0,898.0
2,21200,652.0,839.0
2,21210,652.0,839.0
2,21220,652.0,839.0
2,21230,652.0,839.0
2,21240,652.0,839.0
2,21250,652.0,839.0
2,21260,652.0,780.0
2,21270,652.0,780.0
2,21280,652.0,780.0
2,21290,652.0,780.0
2,21300,652.0,780.0
2,21310,652.0,780.0
2,21320,652.0,780.0
2,21330,652.0,780.0
2,21340,652.0,780.0
2,21350,652.0,780.0
2,21360,652.0,839.0
2,21370,652.0,839.0
2,21380,652.0,839.0
2,21390,652.0,839.0
2,21400,652.0,839.0
2,21410,652.0,839.0
2,21420,652.0,898.0
2,21430,652.0,898.0
2,21440,652.0,839.0
2,21450,652.0,839.0
2,21460,652.0,839.0
2,21470,652.0,839.0
2,21480,652.0,839.0
2,21490,652.0,898.0
2,21500,652.0,839.0
2,21510,652.0,780.0
2,21520,652.0,780.0
2,21530,652.0,780.0
2,21540,652.0,839.0
2,21550,652.0,839.0
2,21560,652.0,780.0
2,21570,652.0,839.0
2,21580,652.0,839.0
2,21590,652.0,839.0
2,21600,652.0,839.0
2,21610,652.0,839.0
2,21620,652.0,839.0
2,21630,652.0,898.0
2,21640,652.0,839.0
2,21650,652.0,839.0
2,21660,652.0,839.0
2,21670,652.0,780.0
2,21680,652.0,839.0
2,21690,652.0,898.0
2,21700,652.0,898.0
2,21710,652.0,898.0
2,21720,652.0,898.0
2,21730,652.0,898.0
2,21740,652.0,898.0
2,21750,652.0,839.0
2,21760,652.0,839.0
2,21770,652.0,839.0
2,21780,652.0,839.0
2,21790,652.0,839.0
2,21800,652.0,839.0
2,21810,652.0,839.0
2,21820,652.0,780.0
2,21830,652.0,780.0
2,21840,652.0,780.0
2,21850,652.0,780.0
2,21860,652.0,780.0
2,21870,652.0,839.0
2,21880,652.0,780.0
2,21890,652.0,780.0
2,21900,652.0,780.0
2,21910,652.0,780.0
2,21920,652.0,780.0
2,21930,652.0,839.0
2,21940,652.0,839.0
2,21950,652.0,839.0
2,21960,652.0,898.0
2,21970,652.0,898.0
2,21980,652.0,898.0
2,21990,652.0,898.0
2,22000,652.0,898.0
2,22010,652.0,898.0
2,22020,652.0,898.0
2,22030,652.0,898.0
2,22040,652.0,898.0
2,22050,652.0,898.0
2,22060,652.0,898.0
2,22070,652.0,898.0
2,22080,652.0,898.0
2,22090,652.0,898.0
2,22100,652.0,898.0
2,22110,755.0,790.0
2,22120,755.0,790.0
2,22130,780.0,790.0
2,22140,780.0,790.0
2,22150,780.0,790.0
2,22160,780.0,790.0
2,22170,780.0,849.0
2,22180,780.0,849.0
2,22190,780.0,849.0
2,22200,780.0,849.0
2,22210,780.0,849.0
2,22220,780.0,849.0
2,22230,780.0,790.0
2,22240,780.0,790.0
2,22250,780.0,790.0
2,22260,780.0,790.0
2,22270,780.0,790.0
2,22280,780.0,790.0
2,22290,780.0,790.0
2,22300,780.0,790.0
2,22310,780.0,790.0
2,22320,780.0,790.0
2,22330,780.0,790.0
2,22340,780.0,790.0
2,22350,780.0,790.0
2,22360,780.0,849.0
2,22370,780.0,849.0
2,22380,780.0,849.0
2,22390,780.0,849.0
2,22400,780.0,849.0
2,22410,780.0,849.0
2,22420,780.0,849.0
2,22430,780.0,849.0
2,22440,780.0,849.0
2,22450,780.0,849.0
2,22460,780.0,849.0
2,22470,780.0,849.0
2,22480,780.0,849.0
2,22490,780.0,790.0
2,22500,780.0,790.0
2,22510,780.0,790.0
2,22520,780.0,790.0
2,22530,780.0,790.0
2,22540,780.0,790.0
2,22550,780.0,790.0
2,22560,780.0,849.0
2,22570,780.0,849.0
2,22580,780.0,790.0
2,22590,780.0,790.0
2,22600,780.0,790.0
2,22610,780.0,790.0
2,22620,780.0,790.0
2,22630,780.0,790.0
2,22640,780.0,790.0
2,22650,780.0,790.0
2,22660,780.0,849.0
2,22670,780.0,849.0
2,22680,780.0,849.0
2,22690,780.0,790.0
2,22700,780.0,790.0
2,22710,780.0,790.0
2,22720,780.0,790.0
2,22730,780.0,849.0
2,22740,780.0,790.0
2,22750,780.0,790.0
2,22760,780.0,790.0
2,22770,780.0,790.0
2,22780,780.0,790.0
2,22790,780.0,790.0
2,22800,780.0,849.0
2,22810,780.0,849.0
2,22820,780.0,849.0
2,22830,780.0,849.0
2,22840,780.0,790.0
2,22850,780.0,790.0
2,22860,780.0,790.0
2,22870,780.0,790.0
2,22880,780.0,790.0
2,22890,780.0,790.0
2,22900,780.0,790.0
2,22910,780.0,790.0
2,22920,780.0,790.0
2,22930,780.0,790.0
2,22940,780.0,849.0
2,22950,780.0,849.0
2,22960,780.0,849.0
2,22970,780.0,849.0
2,22980,780.0,790.0
2,22990,780.0,790.0
2,23000,780.0,849.0
2,23010,780.0,849.0
2,23020,780.0,849.0
2,23030,780.0,849.0
2,23040,780.0,849.0
2,23050,780.0,849.0
2,23060,780.0,790.0
2,23070,780.0,790.0
2,23080,780.0,849.0
2,23090,780.0,849.0
2,23100,780.0,849.0
2,23110,780.0,790.0
2,23120,780.0,849.0
2,23130,780.0,849.0
2,23140,780.0,849.0
2,23150,780.0,849.0
2,23160,780.0,849.0
2,23170,780.0,849.0
2,23180,780.0,849.0
2,23190,780.0,849.0
2,23200,780.0,790.0
2,23210,780.0,790.0
2,23220,780.0,790.0
2,23230,780.0,790.0
2,23240,780.0,790.0
2,23250,780.0,849.0
2,23260,780.0,849.0
2,23270,780.0,849.0
2,23280,780.0,849.0
2,23290,780.0,790.0
2,23300,780.0,790.0
2,23310,780.0,790.0
2,23320,780.0,790.0
2,23330,780.0,790.0
2,23340,780.0,790.0
2,23350,780.0,790.0
2,23360,780.0,790.0
